0,0.5498046875,0,0,0,0,0,0,0,0
13,0,0,0,0,0,0,0,0,0
32,0.5498046875,0,0,0,0,0,0,0,0
33,0.5498046875,-0.29947916666666663,-0.51359049479166674,0.84635416666666674,1.1947428385416665,639.5,2829.5,694.5,2911.5
34,0.5498046875,-0.38134765625,-0.039143880208333336,0.93115234375,1.1900227864583333,2954.5,1204.5,3017.5,1263.5
35,0.5498046875,-0.48551432291666663,-0.50382486979166674,1.0353190104166667,1.1420084635416665,1068.5,2089.5,1141.5,2168.5
36,0.5498046875,-0.446533203125,-0.61971028645833337,0.990966796875,1.2344563802083333,2651.5,3618.5,2720.5,3707.5
37,0.5498046875,-0.49593098958333331,-0.50919596354166674,1.0457356770833333,1.1991373697916665,695.5,2829.5,769.5,2911.5
38,0.5498046875,-0.48201497395833331,-0.50927734375,1.0596516927083333,1.17822265625,3395.5,2414.5,3469.5,2495.5
39,0.5498046875,-0.287353515625,-0.039143880208333336,0.837646484375,1.1900227864583333,3018.5,1204.5,3072.5,1263.5
40,0.5498046875,-0.36116536458333331,-0.707763671875,0.93050130208333326,1.229736328125,2089.5,3896.5,2151.5,3989.5
41,0.5498046875,-0.38069661458333331,-0.707763671875,0.91097005208333326,1.229736328125,2152.5,3896.5,2214.5,3989.5
42,0.5498046875,-0.42277018229166663,-0.22542317708333334,0.97306315104166674,1.1912434895833333,3215.5,1403.5,3282.5,1471.5
43,0.5498046875,-0.46468098958333331,-0.47420247395833331,1.0144856770833333,1.0049641927083333,211.5,1400.5,282.5,1471.5
44,0.5498046875,-0.390869140625,-0.67154947916666674,0.859130859375,0.66178385416666663,448.5,1265.5,508.5,1329.5
45,0.5498046875,-0.38134765625,-0.27555338541666663,0.93115234375,0.80777994791666674,2627.5,1030.5,2690.5,1082.5
46,0.5498046875,-0.31233723958333331,-0.51082356770833337,0.85432942708333326,0.65584309895833326,4039.5,1951.5,4095.5,2007.5
47,0.5498046875,-0.44417317708333331,-0.61376953125,0.97249348958333326,1.19873046875,1518.5,3260.5,1586.5,3347.5
48,0.5498046875,-0.46468098958333331,-0.51424153645833337,1.0144856770833333,1.1524251302083333,2752.5,2332.5,2823.5,2412.5
49,0.5498046875,-0.4423828125,-0.50236002604166674,0.9951171875,1.1434733072916665,1356.5,2089.5,1425.5,2168.5
50,0.5498046875,-0.436767578125,-0.50984700520833337,1.000732421875,1.1568196614583333,2824.5,2332.5,2893.5,2412.5
51,0.5498046875,-0.42830403645833331,-0.51424153645833337,0.98836263020833326,1.1524251302083333,2894.5,2332.5,2962.5,2412.5
52,0.5498046875,-0.48795572916666663,-0.50382486979166674,1.0328776041666667,1.1420084635416665,1498.5,2089.5,1571.5,2168.5
53,0.5498046875,-0.41642252604166663,-0.51863606770833337,0.97941080729166674,1.1480305989583333,2963.5,2332.5,3030.5,2412.5
54,0.5498046875,-0.44913736979166663,-0.51863606770833337,1.0091959635416667,1.1480305989583333,3031.5,2332.5,3101.5,2412.5
55,0.5498046875,-0.44580078125,-0.50382486979166674,0.99169921875,1.1420084635416665,1572.5,2089.5,1641.5,2168.5
56,0.5498046875,-0.443603515625,-0.51424153645833337,0.993896484375,1.1524251302083333,3102.5,2332.5,3171.5,2412.5
