32,0.25,0,0,0,0,0,0,0,0
33,0.3232421875,-0.474853515625,-0.5087890625,0.798583984375,1.1552734375,3602.5,2245.5,3765.5,2458.5
34,0.337890625,-0.4677734375,-0.067626953125,0.8056640625,1.166748046875,262.5,1688.5,425.5,1846.5
35,0.58642578125,-0.47216796875,-0.502685546875,1.05908203125,1.169189453125,3799.5,2676.5,3995.5,2890.5
36,0.58642578125,-0.484130859375,-0.588623046875,1.070556640625,1.255126953125,600.5,3122.5,799.5,3358.5
37,0.6259765625,-0.486328125,-0.522216796875,1.115234375,1.188720703125,1693.5,2901.5,1898.5,3120.5
38,0.8017578125,-0.4345703125,-0.499755859375,1.2294921875,1.187744140625,3476.5,2904.5,3689.5,3120.5
39,0.1923828125,-0.470458984375,-0.06689453125,0.662353515625,1.16748046875,426.5,1688.5,571.5,1846.5
40,0.4443359375,-0.438720703125,-0.595703125,0.873779296875,1.255859375,262.5,3121.5,430.5,3358.5
41,0.4443359375,-0.428955078125,-0.595703125,0.883544921875,1.255859375,431.5,3121.5,599.5,3358.5
42,0.35009765625,-0.4833984375,-0.1044921875,0.8369140625,1.1845703125,1814.5,1864.5,1983.5,2029.5
43,0.5869140625,-0.42529296875,-0.389892578125,1.01220703125,1.063232421875,3551.5,2057.5,3735.5,2243.5
44,0.26171875,-0.48583984375,-0.622802734375,0.70947265625,0.650634765625,2853.5,1866.5,3006.5,2029.5
45,0.31396484375,-0.503173828125,-0.21630859375,0.817138671875,0.87744140625,3429.5,1706.5,3598.5,1846.5
46,0.2666015625,-0.45263671875,-0.509765625,0.71923828125,0.662109375,1249.5,1696.5,1399.5,1846.5
47,0.48046875,-0.525634765625,-0.591796875,1.036865234375,1.251953125,800.5,3122.5,1000.5,3358.5
48,0.5869140625,-0.476318359375,-0.510498046875,1.062744140625,1.177001953125,3690.5,2904.5,3887.5,3120.5
49,0.60009765625,-0.39013671875,-0.503662109375,0.95361328125,1.160400390625,3766.5,2245.5,3938.5,2458.5
50,0.60009765625,-0.442626953125,-0.500244140625,1.049560546875,1.171630859375,667.5,2459.5,858.5,2673.5
51,0.60009765625,-0.44970703125,-0.514404296875,1.05029296875,1.180908203125,2883.5,2903.5,3075.5,3120.5
52,0.60009765625,-0.476806640625,-0.503662109375,1.070068359375,1.160400390625,262.5,2030.5,460.5,2243.5
53,0.60009765625,-0.46826171875,-0.5234375,1.05517578125,1.234375,877.5,2895.5,1072.5,3120.5
54,0.60009765625,-0.46044921875,-0.51806640625,1.04736328125,1.18505859375,2085.5,2902.5,2278.5,3120.5
55,0.60009765625,-0.44384765625,-0.503662109375,1.06396484375,1.160400390625,643.5,2030.5,836.5,2243.5
56,0.60009765625,-0.468017578125,-0.52197265625,1.071044921875,1.32177734375,1001.5,3122.5,1198.5,3358.5
57,0.60009765625,-0.451904296875,-0.6171875,1.048095703125,1.171875,262.5,2891.5,454.5,3120.5
58,0.2666015625,-0.453125,-0.509521484375,0.71875,1.021728515625,2460.5,2047.5,2610.5,2243.5
59,0.26171875,-0.4853515625,-0.62109375,0.7177734375,1.01953125,1209.5,2033.5,1363.5,2243.5
60,0.5,-0.460693359375,-0.431884765625,0.961181640625,1.122802734375,1909.5,2044.5,2091.5,2243.5
61,0.5869140625,-0.42529296875,-0.300048828125,1.01220703125,0.973388671875,3161.5,1866.5,3345.5,2029.5
62,0.5,-0.460693359375,-0.431884765625,0.961181640625,1.122802734375,2092.5,2044.5,2274.5,2243.5
63,0.43408203125,-0.484375,-0.51025390625,0.921875,1.15380859375,837.5,2030.5,1017.5,2243.5
64,0.72021484375,-0.477783203125,-0.5107421875,1.194091796875,1.1767578125,262.5,2674.5,476.5,2890.5
65,0.7568359375,-0.502685546875,-0.502685546875,1.262939453125,1.169189453125,0.5,1469.5,226.5,1683.5
66,0.646484375,-0.49560546875,-0.50146484375,1.10595703125,1.17822265625,2131.5,2675.5,2336.5,2890.5
67,0.58203125,-0.477294921875,-0.518310546875,1.069580078125,1.184814453125,2279.5,2902.5,2477.5,3120.5
68,0.60400390625,-0.480712890625,-0.502685546875,1.081787109375,1.169189453125,859.5,2459.5,1059.5,2673.5
69,0.62158203125,-0.500732421875,-0.502685546875,1.132080078125,1.169189453125,1060.5,2459.5,1269.5,2673.5
70,0.55126953125,-0.501708984375,-0.502685546875,1.076416015625,1.169189453125,1270.5,2459.5,1472.5,2673.5
